0.136118	0.216949	0.224901	0.138017	0.194763	0.0892532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.142689	0.127046	0.0827055	0.0853934	0.210324	0.169103	0.107973	0.0747654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.110196	0.199839	0.469574	0.110196	0.110196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.18652	0.205587	0.248116	0.194663	0.165114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.12628	0.0925676	0.165902	0.137593	0.254374	0.107457	0.115827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.126652	0.311284	0.113937	0.0903626	0.25771	0.100055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.209833	0.260801	0.193852	0.190344	0.14517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0829333	0.166039	0.171972	0.0850411	0.0969818	0.0772057	0.0805382	0.10825	0.131039	0.0	0.0	0.0	0.0	0.0	0.0	
0.12371	0.169467	0.139979	0.228383	0.202862	0.1356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.200675	0.219785	0.243682	0.185568	0.15029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.348113	0.330494	0.321393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.177057	0.186275	0.16329	0.305163	0.168215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.37442	0.303753	0.321827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.060762	0.0658098	0.0742109	0.226531	0.100981	0.0880635	0.128747	0.170189	0.0847058	0.0	0.0	0.0	0.0	0.0	0.0	
0.1321	0.355873	0.339809	0.172218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.22217	0.558592	0.219238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.334379	0.192788	0.112214	0.206071	0.154547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.14246	0.189795	0.325797	0.140901	0.0954273	0.10562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
