0.132394	0.235517	0.128242	0.0783258	0.193397	0.0824114	0.149713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.253839	0.163151	0.167569	0.231571	0.18387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.284219	0.146447	0.223613	0.166508	0.179213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0615389	0.0770473	0.0744723	0.0886635	0.104497	0.0551355	0.0717021	0.129214	0.0887087	0.0661747	0.0551355	0.0621306	0.0655802	0.0	0.0	
0.199802	0.262346	0.132094	0.20032	0.205439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0804704	0.116795	0.0459273	0.0523309	0.0524195	0.0495462	0.0944765	0.0770812	0.0783028	0.108087	0.0539417	0.0809567	0.0492088	0.0604564	0.0	
0.149218	0.234914	0.104531	0.159439	0.252258	0.0996396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.196159	0.456803	0.347037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.279512	0.138056	0.170428	0.138056	0.273949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0822764	0.223942	0.105697	0.14049	0.0762288	0.122586	0.125345	0.123435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.163696	0.10622	0.167283	0.166966	0.283755	0.11208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.279285	0.170027	0.179844	0.24377	0.127075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.219938	0.135513	0.111899	0.210671	0.160051	0.161929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.49491	0.50509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0866726	0.237602	0.140013	0.189088	0.0866726	0.0866726	0.173278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0691197	0.0481789	0.0861191	0.0736049	0.0675581	0.0589651	0.0690797	0.0785715	0.116555	0.0593222	0.0877878	0.051387	0.0744533	0.0592974	0.0	
0.112645	0.0774547	0.0803101	0.259954	0.122783	0.227554	0.1193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.197465	0.253447	0.177469	0.371619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.113734	0.103423	0.07867	0.0642245	0.101203	0.100954	0.171569	0.0642245	0.0964304	0.105568	0.0	0.0	0.0	0.0	0.0	
0.159298	0.141303	0.174009	0.270209	0.101149	0.154032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.311849	0.269227	0.418924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.177629	0.17501	0.105123	0.108147	0.148293	0.10433	0.181467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0792503	0.0792503	0.155753	0.0854478	0.0864938	0.145223	0.124091	0.103547	0.140944	0.0	0.0	0.0	0.0	0.0	0.0	
0.258366	0.337226	0.404408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
