0.221192	0.206687	0.180647	0.201335	0.19014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.206378	0.20189	0.193265	0.184874	0.213593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.153567	0.138163	0.163812	0.184764	0.206425	0.153269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.175151	0.136626	0.160688	0.172214	0.188238	0.167084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.167269	0.171895	0.163756	0.168309	0.169288	0.159482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.119377	0.128574	0.138273	0.129966	0.112778	0.120512	0.129542	0.120978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.155712	0.146255	0.137668	0.137109	0.148156	0.145276	0.129824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.336802	0.367082	0.296116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.111309	0.106951	0.101882	0.0866814	0.100545	0.110421	0.0998777	0.0951605	0.0924003	0.0947732	0.0	0.0	0.0	0.0	0.0	
0.533263	0.466737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.318757	0.365964	0.315279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.193366	0.21332	0.2026	0.212213	0.178501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.364116	0.343313	0.292571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.139009	0.159376	0.155987	0.142327	0.142465	0.131944	0.128892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.209751	0.281097	0.293618	0.215535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.266549	0.259509	0.250822	0.22312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.523942	0.476058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.228846	0.279053	0.251242	0.240859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.108426	0.103484	0.123752	0.123078	0.101325	0.109752	0.120354	0.108694	0.101134	0.0	0.0	0.0	0.0	0.0	0.0	
0.0808615	0.0873891	0.0748112	0.0773375	0.0866922	0.089263	0.0899726	0.0817895	0.0844998	0.0844481	0.0845164	0.0784191	0.0	0.0	0.0	
0.174271	0.173619	0.175545	0.178461	0.157008	0.141096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.140038	0.130658	0.135114	0.142564	0.153929	0.15484	0.142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.238098	0.261837	0.267436	0.232628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
